18192	3.21951	0.783914
18256	3.26554	0.789314
18320	3.33773	0.797243
18384	3.37789	0.804179
18448	3.46991	0.80785
18512	3.41481	0.815214
18576	3.42471	0.820407
18640	3.41638	0.8263
18704	3.41806	0.8303
18768	3.45577	0.837371
18832	3.48496	0.83975
18896	3.50929	0.845614
18960	3.52039	0.852757
19024	3.52305	0.859229
19088	3.55685	0.867507
19152	3.56677	0.872557
